raceId,driverId,lap,position,time,milliseconds
8,18,53,6,1:21.589,81589
8,67,53,18,1:24.193,84193
8,20,29,1,1:22.506,82506
8,20,30,1,1:22.251,82251
8,20,31,1,1:23.791,83791
8,20,32,1,1:22.463,82463
8,20,33,1,1:22.172,82172
8,20,34,1,1:21.573,81573
8,20,35,1,1:21.335,81335
8,20,36,1,1:22.269,82269
8,20,37,1,1:22.057,82057
8,20,38,1,1:21.575,81575
8,20,39,1,1:22.031,82031
8,20,40,1,1:21.706,81706
8,20,41,1,1:21.854,81854
8,20,42,1,1:21.321,81321
8,20,43,1,1:21.871,81871
8,20,44,1,1:25.655,85655
8,20,45,2,1:45.436,105436
8,20,59,1,1:22.480,82480
8,20,58,1,1:22.497,82497
8,20,57,1,1:22.570,82570
8,20,56,1,1:21.926,81926
8,20,55,1,1:21.902,81902
8,20,54,1,1:22.512,82512
8,20,28,1,1:22.261,82261
8,20,53,1,1:22.044,82044
8,20,51,1,1:21.547,81547
8,20,50,1,1:21.326,81326
8,20,49,1,1:21.708,81708
8,20,48,1,1:21.723,81723
8,20,47,2,1:21.621,81621
8,20,46,2,1:22.582,82582
8,20,52,1,1:21.286,81286
8,20,27,1,1:21.713,81713
8,20,26,1,1:22.373,82373
8,20,25,1,1:22.010,82010
8,20,6,1,1:21.458,81458
8,20,5,1,1:21.702,81702
8,20,4,1,1:21.618,81618
8,20,3,1,1:21.823,81823
8,20,2,1,1:22.338,82338
8,20,1,1,1:26.511,86511
8,20,7,1,1:21.275,81275
8,17,60,2,1:22.747,82747
8,17,58,2,1:22.024,82024
8,17,57,2,1:20.915,80915
8,17,56,2,1:21.605,81605
8,17,55,2,1:21.309,81309
8,17,54,2,1:22.139,82139
8,17,53,2,1:22.596,82596
8,17,59,2,1:22.012,82012
8,20,60,1,1:25.387,85387
8,20,8,1,1:21.082,81082
8,20,10,1,1:21.100,81100
8,20,24,1,1:22.332,82332
8,20,23,1,1:22.684,82684
8,20,22,1,1:46.045,106045
8,20,21,1,1:25.749,85749
8,20,20,1,1:21.164,81164
8,20,19,1,1:20.884,80884
8,20,9,1,1:20.931,80931
8,20,18,1,1:20.896,80896
8,20,16,1,1:20.735,80735
8,20,15,1,1:20.926,80926
8,20,14,1,1:21.052,81052
8,20,13,1,1:20.821,80821
8,20,12,1,1:20.987,80987
8,20,11,1,1:20.839,80839
8,20,17,1,1:21.042,81042
8,3,1,6,1:32.209,92209
8,3,2,6,1:23.776,83776
8,3,3,6,1:23.038,83038
8,3,53,5,1:22.466,82466
8,3,52,5,1:22.948,82948
8,3,51,5,1:22.741,82741
8,3,50,5,1:22.886,82886
8,3,49,6,1:23.216,83216
8,3,48,6,1:23.363,83363
8,3,54,5,1:22.722,82722
8,3,47,7,1:23.344,83344
8,3,45,9,1:23.407,83407
8,3,44,9,1:43.715,103715
8,3,43,5,1:26.442,86442
8,3,42,4,1:22.896,82896
8,3,41,4,1:22.782,82782
8,3,40,4,1:22.633,82633
8,3,46,8,1:23.050,83050
8,3,39,4,1:22.756,82756
8,3,55,5,1:22.355,82355
8,3,57,5,1:21.898,81898
8,6,11,4,1:22.108,82108
8,6,10,4,1:22.089,82089
8,6,9,4,1:22.233,82233
8,6,8,4,1:22.268,82268
8,6,7,4,1:22.122,82122
8,6,6,4,1:22.508,82508
8,3,56,5,1:22.046,82046
8,6,5,4,1:22.401,82401
8,6,3,4,1:23.014,83014
8,6,2,4,1:23.770,83770
8,6,1,4,1:30.365,90365
8,3,60,5,1:22.227,82227
8,3,59,5,1:22.164,82164
8,3,58,5,1:21.916,81916
8,6,4,4,1:23.011,83011
8,17,52,2,1:22.978,82978
8,3,38,4,1:22.599,82599
8,3,36,4,1:23.003,83003
8,3,17,4,1:21.054,81054
8,3,16,4,1:21.436,81436
8,3,15,5,1:21.936,81936
8,3,14,6,1:21.940,81940
8,3,13,6,1:22.377,82377
8,3,12,6,1:22.467,82467
8,3,18,4,1:24.870,84870
8,3,11,6,1:22.291,82291
8,3,9,6,1:22.092,82092
8,3,8,6,1:22.006,82006
8,3,7,6,1:22.307,82307
8,3,6,6,1:22.505,82505
8,3,5,6,1:22.777,82777
8,3,4,6,1:23.390,83390
8,3,10,6,1:22.319,82319
8,3,37,4,1:22.612,82612
8,3,19,7,1:45.079,105079
8,3,21,6,1:22.518,82518
8,3,35,4,1:23.072,83072
8,3,34,4,1:22.900,82900
8,3,33,4,1:22.823,82823
8,3,32,4,1:23.051,83051
8,3,31,4,1:22.806,82806
8,3,30,4,1:22.532,82532
8,3,20,6,1:22.583,82583
8,3,29,4,1:22.645,82645
8,3,27,4,1:22.482,82482
8,3,26,4,1:23.144,83144
8,3,25,4,1:22.640,82640
8,3,24,4,1:22.624,82624
8,3,23,5,1:22.593,82593
8,3,22,5,1:22.293,82293
8,3,28,4,1:22.481,82481
8,6,12,4,1:22.188,82188
8,17,51,2,1:22.977,82977
8,17,49,2,1:23.062,83062
8,67,3,18,1:26.608,86608
8,67,4,18,1:25.913,85913
8,67,5,18,1:25.506,85506
8,67,6,18,1:25.116,85116
8,67,7,18,1:24.423,84423
8,67,9,18,1:24.288,84288
8,67,10,18,1:24.089,84089
8,67,11,18,1:23.842,83842
8,67,12,18,1:23.992,83992
8,67,13,18,1:24.611,84611
8,67,14,18,1:24.197,84197
8,67,15,18,1:23.910,83910
8,67,16,18,1:23.901,83901
8,67,17,18,1:23.914,83914
8,67,18,18,1:23.805,83805
8,67,19,17,1:23.675,83675
8,67,20,17,1:23.585,83585
8,67,34,17,1:24.468,84468
8,67,33,20,1:24.198,84198
8,67,32,20,1:24.173,84173
8,67,31,20,1:24.851,84851
8,67,30,20,1:24.328,84328
8,67,29,20,1:23.877,83877
8,67,2,18,1:28.176,88176
8,67,28,20,1:23.208,83208
8,67,26,20,1:23.500,83500
8,67,25,20,1:24.896,84896
8,67,24,20,1:22.711,82711
8,67,23,20,1:45.052,105052
8,67,22,15,1:27.638,87638
8,67,21,16,1:23.609,83609
8,67,27,20,1:22.948,82948
8,67,1,18,1:39.349,99349
8,7,37,19,1:35.897,95897
8,7,36,20,1:27.459,87459
8,7,17,17,1:24.003,84003
8,7,16,17,1:23.897,83897
8,7,15,17,1:24.110,84110
8,7,14,17,1:24.146,84146
8,7,13,17,1:23.837,83837
8,7,12,17,1:24.190,84190
8,7,18,17,1:23.751,83751
8,7,11,17,1:24.188,84188
8,7,9,17,1:23.838,83838
8,7,8,17,1:24.260,84260
8,7,7,17,1:24.823,84823
8,7,6,17,1:24.886,84886
8,7,5,17,1:25.161,85161
8,7,4,17,1:25.594,85594
8,7,10,17,1:24.151,84151
8,67,35,17,1:25.030,85030
8,7,19,16,1:23.649,83649
8,7,21,15,1:23.359,83359
8,7,35,20,2:04.936,124936
8,7,34,18,1:44.588,104588
8,7,33,18,1:23.806,83806
8,7,32,18,1:23.880,83880
8,7,31,18,1:25.151,85151
8,7,30,18,1:23.980,83980
8,7,20,15,1:23.372,83372
8,7,29,18,1:23.520,83520
8,7,27,14,1:26.912,86912
8,7,26,14,1:22.466,82466
8,7,25,14,1:22.559,82559
8,7,24,14,1:22.999,82999
8,7,23,14,1:23.081,83081
8,7,22,14,1:22.908,82908
8,7,28,18,1:48.629,108629
8,67,36,17,1:24.686,84686
8,67,37,17,1:23.755,83755
8,67,38,17,1:23.470,83470
8,17,30,2,1:21.840,81840
8,17,29,2,1:22.370,82370
8,17,28,2,1:21.407,81407
8,17,27,2,1:21.884,81884
8,17,26,2,1:21.979,81979
8,17,25,2,1:21.995,81995
8,17,31,2,1:21.804,81804
8,17,24,2,1:22.052,82052
8,17,22,3,1:22.543,82543
8,17,21,4,1:48.077,108077
8,17,20,2,1:24.944,84944
8,17,19,2,1:21.538,81538
8,17,18,3,1:21.565,81565
8,17,17,3,1:21.666,81666
8,17,23,3,1:22.451,82451
8,17,16,3,1:21.570,81570
8,17,32,2,1:22.188,82188
8,17,34,2,1:21.645,81645
8,17,48,2,1:43.803,103803
8,17,47,1,1:25.600,85600
8,17,46,1,1:21.537,81537
8,17,45,1,1:22.004,82004
8,17,44,2,1:21.702,81702
8,17,43,2,1:21.674,81674
8,17,33,2,1:21.822,81822
8,17,42,2,1:21.799,81799
8,17,40,2,1:21.406,81406
8,17,39,2,1:22.293,82293
8,17,38,2,1:21.865,81865
8,17,37,2,1:21.743,81743
8,17,36,2,1:22.409,82409
8,17,35,2,1:22.248,82248
8,17,41,2,1:21.311,81311
8,17,50,2,1:22.257,82257
8,17,15,3,1:21.655,81655
8,17,13,3,1:21.849,81849
8,67,52,18,1:23.371,83371
8,67,51,18,1:25.403,85403
8,67,50,18,1:23.529,83529
8,67,49,18,1:23.635,83635
8,67,48,18,1:23.347,83347
8,67,47,18,1:23.512,83512
8,67,54,18,1:23.888,83888
8,67,46,18,1:23.660,83660
8,67,44,18,1:24.173,84173
8,67,43,18,1:29.006,89006
8,67,42,18,1:46.203,106203
8,67,41,17,1:27.132,87132
8,67,40,16,1:23.489,83489
8,67,39,16,1:23.425,83425
8,67,45,18,1:23.728,83728
8,17,14,3,1:21.835,81835
8,67,55,18,1:23.615,83615
8,67,57,18,1:23.608,83608
8,17,12,3,1:22.099,82099
8,17,11,3,1:22.524,82524
8,17,10,3,1:22.054,82054
8,17,9,3,1:22.262,82262
8,17,8,3,1:22.188,82188
8,17,7,3,1:22.277,82277
8,67,56,18,1:24.328,84328
8,17,6,3,1:22.364,82364
8,17,4,3,1:22.751,82751
8,17,3,3,1:22.572,82572
8,17,2,3,1:23.379,83379
8,17,1,3,1:28.776,88776
8,67,59,18,1:24.285,84285
8,67,58,18,1:24.475,84475
8,17,5,3,1:22.576,82576
8,6,13,4,1:21.956,81956
8,6,14,4,1:21.845,81845
8,6,15,6,1:26.172,86172
8,18,17,6,1:21.399,81399
8,18,18,7,1:25.130,85130
8,18,19,10,1:47.437,107437
8,18,20,9,1:23.617,83617
8,18,21,9,1:23.721,83721
8,18,22,8,1:23.546,83546
8,18,23,8,1:23.138,83138
8,18,24,8,1:23.330,83330
8,18,25,8,1:23.246,83246
8,18,26,8,1:23.502,83502
8,18,27,8,1:22.980,82980
8,18,28,8,1:22.803,82803
8,18,29,8,1:22.880,82880
8,18,30,8,1:22.718,82718
8,18,31,8,1:22.879,82879
8,18,32,8,1:23.371,83371
8,18,33,8,1:22.987,82987
8,18,47,4,1:21.887,81887
8,18,46,4,1:22.418,82418
8,18,45,6,1:22.586,82586
8,18,44,6,1:22.394,82394
8,18,43,7,1:22.436,82436
8,18,42,7,1:23.223,83223
8,18,16,7,1:21.332,81332
8,18,41,8,1:22.960,82960
8,18,39,8,1:22.662,82662
8,18,38,8,1:22.733,82733
8,18,37,8,1:23.250,83250
8,18,36,8,1:23.439,83439
8,18,35,8,1:23.108,83108
8,18,34,8,1:23.182,83182
8,18,40,8,1:22.522,82522
8,18,15,8,1:21.737,81737
8,18,14,8,1:22.939,82939
8,18,13,8,1:23.077,83077
8,21,54,10,1:23.101,83101
8,21,53,10,1:22.725,82725
8,21,52,10,1:22.420,82420
8,21,51,10,1:22.406,82406
8,21,50,10,1:22.587,82587
8,21,49,10,1:23.753,83753
8,21,55,10,1:23.345,83345
8,21,48,10,1:22.686,82686
8,21,46,10,1:43.551,103551
8,21,45,8,1:27.096,87096
8,21,44,7,1:22.924,82924
8,21,43,8,1:22.816,82816
8,21,42,9,1:22.390,82390
8,21,41,9,1:22.388,82388
8,21,47,10,1:23.146,83146
8,18,48,3,1:21.697,81697
8,21,56,10,1:23.492,83492
8,21,58,10,1:22.934,82934
8,18,12,8,1:22.318,82318
8,18,11,8,1:22.209,82209
8,18,10,8,1:22.255,82255
8,18,9,8,1:22.184,82184
8,18,8,8,1:22.413,82413
8,18,7,8,1:22.515,82515
8,21,57,10,1:22.777,82777
8,18,6,8,1:22.715,82715
8,18,4,8,1:23.213,83213
8,18,3,8,1:23.455,83455
8,18,2,8,1:23.638,83638
8,18,1,9,1:33.608,93608
8,21,60,10,1:22.885,82885
8,21,59,10,1:23.296,83296
8,18,5,8,1:22.996,82996
8,18,49,3,1:25.478,85478
8,18,50,6,1:41.680,101680
8,18,51,6,1:21.606,81606
8,22,42,3,1:22.863,82863
8,22,41,3,1:22.780,82780
8,22,40,3,1:22.767,82767
8,22,39,3,1:22.838,82838
8,22,38,3,1:22.703,82703
8,22,37,3,1:22.524,82524
8,22,43,3,1:22.658,82658
8,22,36,3,1:23.005,83005
8,22,34,3,1:22.613,82613
8,22,33,3,1:22.798,82798
8,22,32,3,1:23.706,83706
8,22,31,3,1:22.970,82970
8,22,30,3,1:22.507,82507
8,22,29,3,1:22.737,82737
8,22,35,3,1:23.025,83025
8,22,28,3,1:22.607,82607
8,22,44,3,1:22.691,82691
8,22,46,3,1:21.979,81979
8,22,60,3,1:22.676,82676
8,22,59,3,1:22.482,82482
8,22,58,3,1:22.207,82207
8,22,57,3,1:22.487,82487
8,22,56,3,1:22.276,82276
8,22,55,3,1:22.510,82510
8,22,45,3,1:22.800,82800
8,22,54,3,1:22.330,82330
8,22,52,3,1:22.308,82308
8,22,51,3,1:22.327,82327
8,22,50,3,1:22.554,82554
8,22,49,4,1:23.018,83018
8,22,48,4,1:43.807,103807
8,22,47,3,1:25.988,85988
8,22,53,3,1:21.940,81940
8,21,40,10,1:22.575,82575
8,22,27,3,1:22.551,82551
8,22,25,3,1:22.525,82525
8,22,6,2,1:22.392,82392
8,22,5,2,1:22.440,82440
8,22,4,2,1:22.768,82768
8,22,3,2,1:22.573,82573
8,22,2,2,1:23.403,83403
8,22,1,2,1:28.012,88012
8,22,7,2,1:22.378,82378
8,18,60,6,1:22.105,82105
8,18,58,6,1:21.871,81871
8,18,57,6,1:21.644,81644
8,18,56,6,1:21.454,81454
8,18,55,6,1:21.204,81204
8,18,54,6,1:21.189,81189
8,18,52,6,1:21.890,81890
8,18,59,6,1:22.118,82118
8,22,26,3,1:22.675,82675
8,22,8,2,1:22.107,82107
8,22,10,2,1:22.299,82299
8,22,24,3,1:22.864,82864
8,22,23,4,1:23.334,83334
8,22,22,4,1:23.476,83476
8,22,21,5,1:24.601,84601
8,22,20,5,1:46.200,106200
8,22,19,3,1:25.720,85720
8,22,9,2,1:22.315,82315
8,22,18,2,1:21.429,81429
8,22,16,2,1:21.673,81673
8,22,15,2,1:21.681,81681
8,22,14,2,1:21.685,81685
8,22,13,2,1:21.860,81860
8,22,12,2,1:22.129,82129
8,22,11,2,1:22.286,82286
8,22,17,2,1:21.646,81646
8,21,39,10,1:22.727,82727
8,21,38,10,1:22.947,82947
8,21,37,10,1:22.991,82991
8,16,5,20,1:25.367,85367
8,16,4,20,1:25.487,85487
8,16,3,20,1:26.362,86362
8,16,2,20,1:36.015,96015
8,16,1,20,1:40.587,100587
8,6,60,11,1:23.037,83037
8,16,6,20,1:25.298,85298
8,6,59,11,1:23.103,83103
8,6,57,11,1:22.683,82683
8,6,56,11,1:23.116,83116
8,6,55,11,1:22.971,82971
8,6,54,11,1:22.907,82907
8,6,53,11,1:23.087,83087
8,6,52,11,1:23.306,83306
8,6,58,11,1:22.595,82595
8,6,51,11,1:23.317,83317
8,16,7,20,1:24.412,84412
8,16,9,20,1:24.125,84125
8,16,23,16,1:24.149,84149
8,16,22,17,1:23.857,83857
8,16,21,18,1:23.782,83782
8,16,20,19,1:23.931,83931
8,16,19,19,1:24.004,84004
8,16,18,20,1:26.136,86136
8,16,8,20,1:24.502,84502
8,16,17,20,1:24.098,84098
8,16,15,20,1:23.661,83661
8,16,14,20,1:24.383,84383
8,16,13,20,1:24.184,84184
8,16,12,20,1:24.248,84248
8,16,11,20,1:24.234,84234
8,16,10,20,1:24.422,84422
8,16,16,20,1:24.117,84117
8,16,24,16,1:23.941,83941
8,6,50,11,1:23.048,83048
8,6,48,11,1:23.266,83266
8,6,29,9,1:23.145,83145
8,6,28,9,1:22.949,82949
8,6,27,9,1:23.256,83256
8,6,26,9,1:23.534,83534
8,6,25,9,1:23.236,83236
8,6,24,9,1:23.172,83172
8,6,30,9,1:23.050,83050
8,6,23,9,1:23.541,83541
8,6,21,10,1:23.864,83864
8,6,20,10,1:24.020,84020
8,6,19,11,1:24.864,84864
8,6,18,11,1:23.345,83345
8,6,17,11,1:23.518,83518
8,6,16,11,1:47.576,107576
8,6,22,9,1:23.618,83618
8,6,49,11,1:23.331,83331
8,6,31,9,1:22.747,82747
8,6,33,9,1:22.772,82772
8,6,47,11,1:23.467,83467
8,6,46,11,1:24.074,84074
8,6,45,11,1:22.976,82976
8,6,44,11,1:22.965,82965
8,6,43,11,1:22.855,82855
8,6,42,11,1:24.022,84022
8,6,32,9,1:22.472,82472
8,6,41,11,1:45.558,105558
8,6,39,9,1:22.664,82664
8,6,38,9,1:23.270,83270
8,6,37,9,1:22.810,82810
8,6,36,9,1:23.489,83489
8,6,35,9,1:23.163,83163
8,6,34,9,1:22.993,82993
8,6,40,9,1:26.549,86549
8,7,3,17,1:26.456,86456
8,16,25,16,1:24.145,84145
8,16,27,16,1:24.501,84501
8,21,18,9,1:22.088,82088
8,21,17,9,1:22.285,82285
8,21,16,10,1:22.495,82495
8,21,15,11,1:22.590,82590
8,21,14,11,1:22.410,82410
8,21,13,11,1:22.349,82349
8,21,19,6,1:22.073,82073
8,21,12,11,1:22.384,82384
8,21,10,11,1:22.459,82459
8,21,9,11,1:22.714,82714
8,21,8,11,1:22.905,82905
8,21,7,11,1:22.956,82956
8,21,6,11,1:23.172,83172
8,21,5,11,1:23.261,83261
8,21,11,11,1:22.444,82444
8,21,4,11,1:23.548,83548
8,21,20,4,1:21.810,81810
8,21,22,10,1:46.098,106098
8,21,36,10,1:23.834,83834
8,21,35,10,1:23.023,83023
8,21,34,10,1:23.230,83230
8,21,33,10,1:23.127,83127
8,21,32,10,1:22.958,82958
8,21,31,10,1:22.842,82842
8,21,21,3,1:26.110,86110
8,21,30,10,1:23.081,83081
8,21,28,10,1:23.003,83003
8,21,27,10,1:23.132,83132
8,21,26,10,1:23.558,83558
8,21,25,10,1:23.075,83075
8,21,24,10,1:23.277,83277
8,21,23,10,1:23.696,83696
8,21,29,10,1:23.123,83123
8,16,26,16,1:24.162,84162
8,21,3,11,1:23.789,83789
8,21,1,14,1:36.860,96860
8,16,41,18,1:26.530,86530
8,16,40,18,1:23.934,83934
8,16,39,18,1:23.848,83848
8,16,38,18,1:23.638,83638
8,16,37,18,1:23.996,83996
8,16,36,18,1:23.758,83758
8,16,42,17,1:25.495,85495
8,16,35,18,1:24.275,84275
8,16,33,15,1:27.929,87929
8,16,32,14,1:25.026,85026
8,16,31,14,1:23.601,83601
8,16,30,14,1:23.641,83641
8,16,29,15,1:24.637,84637
8,16,28,15,1:23.994,83994
8,16,34,19,1:50.512,110512
8,21,2,11,1:25.133,85133
8,16,43,17,1:23.801,83801
8,16,45,17,1:23.764,83764
8,16,59,17,1:23.710,83710
8,16,58,17,1:23.560,83560
8,16,57,17,1:23.798,83798
8,16,56,17,1:23.890,83890
8,16,55,17,1:23.806,83806
8,16,54,17,1:23.978,83978
8,16,44,17,1:23.825,83825
8,16,53,17,1:23.932,83932
8,16,51,17,1:23.776,83776
8,16,50,17,1:23.475,83475
8,16,49,17,1:23.555,83555
8,16,48,17,1:25.520,85520
8,16,47,17,1:25.612,85612
8,16,46,17,1:25.276,85276
8,16,52,17,1:25.232,85232
8,7,2,17,1:28.096,88096
8,67,8,18,1:24.699,84699
8,10,60,9,1:23.111,83111
8,8,39,7,1:22.463,82463
8,8,38,7,1:22.605,82605
8,8,37,7,1:22.952,82952
8,8,36,7,1:23.401,83401
8,8,35,7,1:23.421,83421
8,8,34,7,1:23.036,83036
8,8,40,7,1:22.463,82463
8,8,33,7,1:23.065,83065
8,8,31,7,1:23.497,83497
8,8,30,7,1:22.701,82701
8,8,29,7,1:22.855,82855
8,8,28,7,1:22.809,82809
8,8,27,7,1:22.853,82853
8,8,26,7,1:22.926,82926
8,8,32,7,1:22.845,82845
8,8,25,7,1:23.053,83053
8,8,41,7,1:22.771,82771
8,8,43,10,1:44.302,104302
8,8,57,8,1:22.792,82792
8,8,56,8,1:22.935,82935
8,8,55,8,1:23.489,83489
8,8,54,8,1:23.356,83356
8,8,53,8,1:23.370,83370
8,8,52,8,1:23.620,83620
8,8,42,8,1:27.538,87538
8,8,51,8,1:23.336,83336
8,8,49,8,1:23.350,83350
8,8,48,9,1:23.503,83503
8,8,47,9,1:22.856,82856
8,8,46,9,1:23.003,83003
8,8,45,10,1:23.054,83054
8,8,44,10,1:23.233,83233
8,8,50,8,1:23.472,83472
8,8,58,8,1:22.508,82508
8,8,24,7,1:23.177,83177
8,8,22,7,1:23.159,83159
8,8,3,5,1:23.595,83595
8,8,2,5,1:23.632,83632
8,8,1,5,1:30.979,90979
8,13,60,4,1:22.361,82361
8,13,59,4,1:22.192,82192
8,13,58,4,1:22.059,82059
8,8,4,5,1:22.971,82971
8,13,57,4,1:22.137,82137
8,13,55,4,1:22.365,82365
8,13,54,4,1:22.264,82264
8,13,53,4,1:22.193,82193
8,13,52,4,1:22.960,82960
8,13,51,4,1:22.914,82914
8,13,50,4,1:22.630,82630
8,13,56,4,1:22.354,82354
8,8,23,7,1:23.065,83065
8,8,5,5,1:22.677,82677
8,8,7,5,1:22.324,82324
8,8,21,8,1:23.440,83440
8,8,20,8,1:23.704,83704
8,8,19,9,1:25.327,85327
8,8,18,10,1:23.223,83223
8,8,17,10,1:45.969,105969
8,8,16,6,1:25.745,85745
8,8,6,5,1:22.664,82664
8,8,15,4,1:21.758,81758
8,8,13,5,1:22.279,82279
8,8,12,5,1:22.307,82307
8,8,11,5,1:22.431,82431
8,8,10,5,1:22.249,82249
8,8,9,5,1:22.157,82157
8,8,8,5,1:22.251,82251
8,8,14,5,1:21.656,81656
8,13,49,5,1:23.351,83351
8,8,59,8,1:23.099,83099
8,9,1,13,1:36.802,96802
8,9,51,13,1:22.642,82642
8,9,50,13,1:22.502,82502
8,9,49,13,1:22.306,82306
8,9,48,13,1:44.068,104068
8,9,47,12,1:28.042,88042
8,9,46,12,1:23.025,83025
8,9,52,13,1:22.376,82376
8,9,45,12,1:22.495,82495
8,9,43,12,1:22.369,82369
8,9,42,12,1:22.506,82506
8,9,41,12,1:22.182,82182
8,9,40,12,1:22.498,82498
8,9,39,12,1:22.521,82521
8,9,38,12,1:22.847,82847
8,9,44,12,1:22.352,82352
8,9,37,12,1:24.452,84452
8,9,53,13,1:22.391,82391
8,9,55,13,1:22.874,82874
8,2,10,12,1:23.817,83817
8,2,9,12,1:24.855,84855
8,2,8,12,1:24.633,84633
8,2,7,12,1:24.362,84362
8,2,6,12,1:24.470,84470
8,2,5,12,1:25.268,85268
8,9,54,13,1:22.750,82750
8,2,4,12,1:25.025,85025
8,2,2,12,1:27.860,87860
8,2,1,11,1:35.854,95854
8,9,59,13,1:22.781,82781
8,9,58,13,1:22.760,82760
8,9,57,13,1:22.821,82821
8,9,56,13,1:22.656,82656
8,2,3,12,1:25.817,85817
8,8,60,8,1:23.679,83679
8,9,36,12,1:22.687,82687
8,9,34,12,1:22.314,82314
8,9,15,14,1:23.888,83888
8,9,14,14,1:24.301,84301
8,9,13,14,1:23.583,83583
8,9,12,14,1:23.629,83629
8,9,11,14,1:24.340,84340
8,9,10,14,1:24.340,84340
8,9,16,14,1:23.807,83807
8,9,9,14,1:24.364,84364
8,9,7,14,1:24.112,84112
8,9,6,14,1:25.063,85063
8,9,5,14,1:25.240,85240
8,9,4,14,1:24.933,84933
8,9,3,14,1:25.962,85962
8,9,2,15,1:29.024,89024
8,9,8,14,1:24.147,84147
8,9,35,12,1:22.709,82709
8,9,17,14,1:23.718,83718
8,9,19,13,1:23.140,83140
8,9,33,13,1:22.248,82248
8,9,32,13,1:22.470,82470
8,9,31,13,1:22.601,82601
8,9,30,13,1:23.101,83101
8,7,1,17,1:38.939,98939
8,9,28,13,1:27.130,87130
8,9,18,13,1:23.662,83662
8,9,27,12,1:22.975,82975
8,9,25,12,1:22.688,82688
8,9,24,12,1:22.669,82669
8,9,23,12,1:22.619,82619
8,9,22,12,1:22.523,82523
8,9,21,12,1:23.562,83562
8,9,20,13,1:22.901,82901
8,9,26,12,1:23.391,83391
8,2,11,12,1:23.830,83830
8,13,48,5,1:23.396,83396
8,13,46,7,1:43.560,103560
8,1,50,16,1:24.629,84629
8,1,49,16,1:25.365,85365
8,1,48,16,1:23.470,83470
8,1,47,16,1:23.417,83417
8,1,46,16,1:23.307,83307
8,1,45,16,1:23.280,83280
8,1,51,16,1:27.392,87392
8,1,44,16,1:43.429,103429
8,1,42,14,1:23.173,83173
8,1,41,14,1:23.423,83423
8,1,40,14,1:23.463,83463
8,1,39,14,1:23.639,83639
8,1,38,15,1:24.637,84637
8,1,37,15,1:23.581,83581
8,1,43,16,1:34.025,94025
8,1,36,15,1:23.750,83750
8,1,52,16,1:25.360,85360
8,1,54,16,1:23.363,83363
8,5,9,19,1:24.258,84258
8,5,8,19,1:24.552,84552
8,5,7,19,1:24.832,84832
8,5,6,19,1:25.243,85243
8,5,5,19,1:25.730,85730
8,5,4,19,1:25.971,85971
8,1,53,16,1:24.555,84555
8,5,3,19,1:26.748,86748
8,5,1,19,1:39.787,99787
8,1,59,16,1:25.004,85004
8,1,58,16,1:24.155,84155
8,1,57,16,1:23.748,83748
8,1,56,16,1:23.155,83155
8,1,55,16,1:23.761,83761
8,5,2,19,1:28.370,88370
8,5,10,19,1:24.327,84327
8,1,35,15,1:23.534,83534
8,1,33,17,1:23.859,83859
8,1,14,15,1:24.329,84329
8,1,13,15,1:23.503,83503
8,1,12,15,1:23.809,83809
8,1,11,15,1:24.234,84234
8,1,10,15,1:24.512,84512
8,1,9,15,1:24.249,84249
8,1,15,15,1:23.956,83956
8,1,8,15,1:24.020,84020
8,1,6,15,1:25.139,85139
8,1,5,15,1:25.228,85228
8,1,4,15,1:24.854,84854
8,1,3,15,1:27.646,87646
8,1,2,14,1:27.247,87247
8,1,1,15,1:37.325,97325
8,1,7,15,1:24.164,84164
8,1,34,15,1:23.838,83838
8,1,16,15,1:23.803,83803
8,1,18,14,1:23.832,83832
8,1,32,17,1:23.941,83941
8,1,31,17,1:25.199,85199
8,1,30,16,1:27.651,87651
8,1,29,17,1:24.094,84094
8,1,28,17,1:24.137,84137
8,1,27,18,1:23.190,83190
8,1,17,15,1:23.587,83587
8,1,26,18,1:23.230,83230
8,1,24,18,1:22.576,82576
8,1,23,18,1:22.984,82984
8,1,22,19,1:23.556,83556
8,1,21,20,1:45.128,105128
8,1,20,16,1:26.799,86799
8,1,19,14,1:23.243,83243
8,1,25,18,1:22.845,82845
8,13,47,6,1:23.185,83185
8,5,11,19,1:24.209,84209
8,5,13,19,1:23.854,83854
8,13,27,5,1:22.452,82452
8,13,26,5,1:22.562,82562
8,13,25,5,1:22.654,82654
8,13,24,5,1:44.642,104642
8,13,23,2,1:25.932,85932
8,13,22,2,1:21.509,81509
8,13,28,5,1:22.434,82434
8,13,21,2,1:21.745,81745
8,13,19,4,1:21.674,81674
8,13,18,6,1:21.905,81905
8,13,17,7,1:21.876,81876
8,13,16,8,1:22.080,82080
8,13,15,9,1:22.425,82425
8,13,14,9,1:22.796,82796
8,13,20,3,1:21.683,81683
8,13,13,9,1:22.504,82504
8,13,29,5,1:22.388,82388
8,13,31,5,1:22.339,82339
8,13,45,4,1:26.575,86575
8,13,44,4,1:22.049,82049
8,13,43,4,1:22.729,82729
8,13,42,5,1:23.043,83043
8,13,41,5,1:22.790,82790
8,13,40,5,1:22.586,82586
8,13,30,5,1:22.328,82328
8,13,39,5,1:22.454,82454
8,13,37,5,1:22.578,82578
8,13,36,5,1:23.188,83188
8,13,35,5,1:22.895,82895
8,13,34,5,1:22.711,82711
8,13,33,5,1:22.487,82487
